Image Number,Image,Predication Number,Label Name,Confidence,Pixel Area Mask,cm Area Mask,Pixel Length,cm Length ,Pixel Width,cm Width ,Box Rotation Degrees,Validation Number,Pixel Area Validation,cm Area Validaiton,Pixel Length Validation,Pixel Width Validation,Box Rotation Degrees Validation,Pixel Area Accuracy %,Pixel Length Accuracy %,Pixel Width Accuracy %,Box Rotation Degrees Accuracy %,IOU %,Prediction,Validation,Prediction & Validation,Predication No Validation,Validation No Predication
196,NSW129631,9,fullLeaf,75,1936,2.15,98,3.27,33,1.1,115,,,,,,,,,,,,1,0,0,0,0
199,NSW129634,9,fullLeaf,86,1937,2.15,92,3.07,34,1.13,0,,,,,,,,,,,,1,0,0,0,0
203,NSW129638,6,fullLeaf,85,1935,2.15,110,3.67,30,1,95,,,,,,,,,,,,1,0,0,0,0
282,NSW22362,11,fullLeaf,71,1936,2.15,72,2.4,40,1.33,36,,,,,,,,,,,,1,0,0,0,0
502,NSW528134,9,fullLeaf,80,1938,2.15,84,2.8,35,1.17,114,,,,,,,,,,,,1,0,0,0,0
819,NSW529237,10,fullLeaf,84,1933,2.15,88,2.93,32,1.07,6,,,,,,,,,,,,1,0,0,0,0
869,NSW529874,4,fullLeaf,85,1931,2.15,86,2.87,32,1.07,1,,,,,,,,,,,,1,0,0,0,0
944,NSW607867,5,fullLeaf,83,1934,2.15,94,3.13,38,1.27,59,,,,,,,,,,,,1,0,0,0,0
959,NSW674489,8,fullLeaf,80,1933,2.15,68,2.27,43,1.43,124,,,,,,,,,,,,1,0,0,1,0
167,NSW129599,19,fullLeaf,81,1925,2.14,76,2.53,35,1.17,1,,,,,,,,,,,,1,0,0,0,0
203,NSW129638,2,fullLeaf,89,1924,2.14,106,3.53,33,1.1,64,,,,,,,,,,,,1,0,0,0,0
215,NSW129653,4,fullLeaf,89,1923,2.14,84,2.8,38,1.27,49,,,,,,,,,,,,1,0,0,0,0
386,NSW387328,6,fullLeaf,94,1923,2.14,98,3.27,35,1.17,0,,,,,,,,,,,,1,0,0,0,0
540,NSW528756,22,fullLeaf,71,1925,2.14,58,1.93,45,1.5,21,,,,,,,,,,,,1,0,0,0,0
26,NSW129339,3,fullLeaf,75,1919,2.13,108,3.6,42,1.4,0,,,,,,,,,,,,1,0,0,0,0
67,NSW129465,5,fullLeaf,85,1914,2.13,76,2.53,37,1.23,119,,,,,,,,,,,,1,0,0,0,0
167,NSW129599,15,fullLeaf,83,1918,2.13,60,2,46,1.53,0,,,,,,,,,,,,1,0,0,0,0
193,NSW129628,2,fullLeaf,93,1915,2.13,76,2.53,37,1.23,0,,,,,,,,,,,,1,0,0,0,0
197,NSW129632,7,fullLeaf,84,1916,2.13,82,2.73,36,1.2,0,,,,,,,,,,,,1,0,0,0,0
306,NSW266507,14,fullLeaf,71,1919,2.13,88,2.93,31,1.03,1,,,,,,,,,,,,1,0,0,0,0
313,NSW269046,9,fullLeaf,81,1914,2.13,96,3.2,32,1.07,37,,,,,,,,,,,,1,0,0,0,0
731,NSW529008,3,fullLeaf,91,1913,2.13,72,2.4,40,1.33,16,,,,,,,,,,,,1,0,0,0,0
885,NSW530373,9,fullLeaf,81,1920,2.13,86,2.87,33,1.1,115,,,,,,,,,,,,1,0,0,0,0
1117,NSW835739,8,fullLeaf,79,1915,2.13,60,2,46,1.53,37,,,,,,,,,,,,1,0,0,0,0
1121,NSW835744,8,fullLeaf,83,1914,2.13,78,2.6,38,1.27,36,,,,,,,,,,,,1,0,0,0,0
198,NSW129633,14,fullLeaf,81,1909,2.12,80,2.67,36,1.2,104,,,,,,,,,,,,1,0,0,0,0
215,NSW129653,19,fullLeaf,78,1910,2.12,92,3.07,40,1.33,152,,,,,,,,,,,,1,0,0,0,0
537,NSW528753,10,fullLeaf,88,1906,2.12,80,2.67,37,1.23,51,,,,,,,,,,,,1,0,0,0,0
801,NSW529194,5,fullLeaf,87,1906,2.12,90,3,29,0.97,6,,,,,,,,,,,,1,0,0,0,0
823,NSW529241,6,fullLeaf,85,1910,2.12,72,2.4,40,1.33,21,,,,,,,,,,,,1,0,0,0,0
907,NSW533045,9,fullLeaf,89,1908,2.12,84,2.8,34,1.13,17,,,,,,,,,,,,1,0,0,0,0
1137,NSW83680,5,fullLeaf,76,1909,2.12,82,2.73,33,1.1,0,,,,,,,,,,,,1,0,0,0,0
1158,NSW860768,6,fullLeaf,94,1911,2.12,96,3.2,34,1.13,0,,,,,,,,,,,,1,0,0,0,0
184,NSW129619,2,fullLeaf,94,1901,2.11,84,2.8,39,1.3,123,,,,,,,,,,,,1,0,0,0,0
188,NSW129623,3,fullLeaf,81,1898,2.11,70,2.33,41,1.37,56,,,,,,,,,,,,1,0,0,0,0
199,NSW129634,11,fullLeaf,84,1899,2.11,82,2.73,38,1.27,6,,,,,,,,,,,,1,0,0,0,0
218,NSW129656,6,fullLeaf,88,1902,2.11,78,2.6,39,1.3,0,,,,,,,,,,,,1,0,0,0,0
285,NSW237729,11,fullLeaf,82,1899,2.11,70,2.33,38,1.27,25,,,,,,,,,,,,1,0,0,0,0
322,NSW269322,8,fullLeaf,84,1899,2.11,82,2.73,36,1.2,124,,,,,,,,,,,,1,0,0,0,0
336,NSW275993,9,fullLeaf,77,1901,2.11,72,2.4,42,1.4,127,,,,,,,,,,,,1,0,0,0,0
769,NSW529116,7,fullLeaf,77,1899,2.11,78,2.6,38,1.27,98,,,,,,,,,,,,1,0,0,0,0
818,NSW529236,4,fullLeaf,79,1900,2.11,76,2.53,33,1.1,1,,,,,,,,,,,,1,0,0,0,0
834,NSW529597,13,fullLeaf,74,1900,2.11,96,3.2,36,1.2,124,,,,,,,,,,,,1,0,0,0,0
112,NSW129533,6,fullLeaf,84,1889,2.1,74,2.47,39,1.3,39,,,,,,,,,,,,1,0,0,0,0
166,NSW129598,4,fullLeaf,86,1889,2.1,68,2.27,44,1.47,0,,,,,,,,,,,,1,0,0,0,0
198,NSW129633,12,fullLeaf,81,1892,2.1,96,3.2,32,1.07,16,,,,,,,,,,,,1,0,0,0,0
236,NSW129685,26,fullLeaf,74,1891,2.1,98,3.27,32,1.07,145,,,,,,,,,,,,1,0,0,0,0
244,NSW129708,3,fullLeaf,78,1888,2.1,82,2.73,33,1.1,1,,,,,,,,,,,,1,0,0,0,0
253,NSW129720,2,fullLeaf,88,1889,2.1,78,2.6,35,1.17,150,,,,,,,,,,,,1,0,0,0,0
308,NSW267116,13,fullLeaf,71,1893,2.1,82,2.73,34,1.13,1,,,,,,,,,,,,1,0,0,0,0
344,NSW3577,6,fullLeaf,76,1894,2.1,78,2.6,40,1.33,125,,,,,,,,,,,,1,0,0,0,0
411,NSW441151,12,fullLeaf,70,1893,2.1,92,3.07,33,1.1,115,,,,,,,,,,,,1,0,0,0,0
1058,NSW824552,1,fullLeaf,75,1891,2.1,132,4.4,36,1.2,4,,,,,,,,,,,,1,0,0,0,0
1144,NSW841931,1,fullLeaf,94,1888,2.1,82,2.73,38,1.27,10,,,,,,,,,,,,1,0,0,0,0
1223,NSW97986,7,fullLeaf,70,1888,2.1,98,3.27,34,1.13,90,,,,,,,,,,,,1,0,0,0,0
135,NSW129566,2,fullLeaf,81,1883,2.09,96,3.2,39,1.3,145,,,,,,,,,,,,1,0,0,0,0
237,NSW129686,15,fullLeaf,83,1877,2.09,90,3,43,1.43,0,,,,,,,,,,,,1,0,0,0,0
416,NSW444310,9,fullLeaf,77,1879,2.09,74,2.47,41,1.37,5,,,,,,,,,,,,1,0,0,0,0
1220,NSW96570,4,fullLeaf,93,1881,2.09,88,2.93,35,1.17,28,,,,,,,,,,,,1,0,0,0,0
1223,NSW97986,3,fullLeaf,91,1879,2.09,108,3.6,25,0.83,1,,,,,,,,,,,,1,0,0,0,0
166,NSW129598,10,fullLeaf,75,1874,2.08,74,2.47,32,1.07,45,,,,,,,,,,,,1,0,0,0,0
191,NSW129626,26,fullLeaf,77,1875,2.08,94,3.13,35,1.17,148,,,,,,,,,,,,1,0,0,0,0
195,NSW129630,2,fullLeaf,95,1868,2.08,86,2.87,33,1.1,142,,,,,,,,,,,,1,0,0,0,0
215,NSW129653,1,fullLeaf,95,1876,2.08,88,2.93,34,1.13,24,,,,,,,,,,,,1,0,0,0,0
285,NSW237729,5,fullLeaf,85,1872,2.08,68,2.27,37,1.23,1,,,,,,,,,,,,1,0,0,0,0
320,NSW269319,19,fullLeaf,70,1875,2.08,78,2.6,38,1.27,115,,,,,,,,,,,,1,0,0,0,0
416,NSW444310,14,fullLeaf,72,1875,2.08,80,2.67,33,1.1,6,,,,,,,,,,,,1,0,0,0,0
607,NSW528850,2,fullLeaf,88,1875,2.08,76,2.53,42,1.4,144,,,,,,,,,,,,1,0,0,0,0
9,NSW126849,11,fullLeaf,84,1864,2.07,86,2.87,32,1.07,8,,,,,,,,,,,,1,0,0,0,0
41,NSW129362,13,fullLeaf,89,1863,2.07,92,3.07,34,1.13,19,,,,,,,,,,,,1,0,0,0,0
207,NSW129642,14,fullLeaf,79,1859,2.07,86,2.87,35,1.17,0,,,,,,,,,,,,1,0,0,0,0
254,NSW129722,6,fullLeaf,70,1861,2.07,64,2.13,39,1.3,47,,,,,,,,,,,,1,0,0,0,0
306,NSW266507,2,fullLeaf,90,1859,2.07,94,3.13,30,1,136,,,,,,,,,,,,1,0,0,0,0
323,NSW269325,11,fullLeaf,74,1866,2.07,58,1.93,44,1.47,14,,,,,,,,,,,,1,0,0,0,0
330,NSW269421,6,fullLeaf,81,1861,2.07,64,2.13,46,1.53,13,,,,,,,,,,,,1,0,0,0,0
359,NSW364225,4,fullLeaf,86,1864,2.07,88,2.93,33,1.1,134,,,,,,,,,,,,1,0,0,0,0
381,NSW387323,4,fullLeaf,93,1860,2.07,96,3.2,31,1.03,149,,,,,,,,,,,,1,0,0,0,0
750,NSW529028,5,fullLeaf,75,1862,2.07,78,2.6,35,1.17,20,,,,,,,,,,,,1,0,0,0,0
942,NSW601886,8,fullLeaf,86,1862,2.07,64,2.13,41,1.37,90,,,,,,,,,,,,1,0,0,0,0
967,NSW684558,6,fullLeaf,76,1867,2.07,84,2.8,43,1.43,23,,,,,,,,,,,,1,0,0,0,0
1144,NSW841931,6,fullLeaf,83,1864,2.07,80,2.67,34,1.13,30,,,,,,,,,,,,1,0,0,0,0
1204,NSW933949,13,fullLeaf,71,1867,2.07,84,2.8,33,1.1,0,,,,,,,,,,,,1,0,0,0,0
195,NSW129630,19,fullLeaf,75,1851,2.06,86,2.87,35,1.17,127,,,,,,,,,,,,1,0,0,0,0
205,NSW129640,21,fullLeaf,70,1857,2.06,90,3,37,1.23,137,,,,,,,,,,,,1,0,0,0,0
295,NSW255567,21,fullLeaf,76,1856,2.06,72,2.4,40,1.33,109,,,,,,,,,,,,1,0,0,0,0
308,NSW267116,2,fullLeaf,86,1852,2.06,98,3.27,33,1.1,1,,,,,,,,,,,,1,0,0,0,0
681,NSW528948,1,fullLeaf,89,1854,2.06,90,3,40,1.33,1,,,,,,,,,,,,1,0,0,0,0
824,NSW529242,10,fullLeaf,72,1851,2.06,82,2.73,38,1.27,146,,,,,,,,,,,,1,0,0,0,0
1018,NSW805295,1,fullLeaf,84,1856,2.06,74,2.47,42,1.4,115,,,,,,,,,,,,1,0,0,0,0
20,NSW129331,11,fullLeaf,84,1846,2.05,94,3.13,32,1.07,0,,,,,,,,,,,,1,0,0,0,0
193,NSW129628,16,fullLeaf,81,1848,2.05,96,3.2,37,1.23,113,,,,,,,,,,,,1,0,0,0,0
205,NSW129640,20,fullLeaf,73,1842,2.05,90,3,30,1,1,,,,,,,,,,,,1,0,0,0,0
206,NSW129641,7,fullLeaf,81,1846,2.05,96,3.2,31,1.03,55,,,,,,,,,,,,1,0,0,0,0
208,NSW129643,5,fullLeaf,85,1846,2.05,112,3.73,27,0.9,2,,,,,,,,,,,,1,0,0,0,0
237,NSW129686,16,fullLeaf,82,1841,2.05,72,2.4,37,1.23,0,,,,,,,,,,,,1,0,0,0,0
295,NSW255567,23,fullLeaf,75,1845,2.05,78,2.6,35,1.17,134,,,,,,,,,,,,1,0,0,0,0
327,NSW269348,7,fullLeaf,87,1844,2.05,74,2.47,39,1.3,106,,,,,,,,,,,,1,0,0,0,0
901,NSW533038,21,fullLeaf,82,1847,2.05,78,2.6,37,1.23,109,,,,,,,,,,,,1,0,0,0,0
1086,NSW834934,9,fullLeaf,72,1845,2.05,84,2.8,33,1.1,101,,,,,,,,,,,,1,0,0,0,0
1149,NSW843767,9,fullLeaf,73,1841,2.05,68,2.27,40,1.33,83,,,,,,,,,,,,1,0,0,0,0
2,NSW103074,6,fullLeaf,84,1835,2.04,94,3.13,30,1,1,,,,,,,,,,,,1,0,0,0,0
158,NSW129589,6,fullLeaf,89,1833,2.04,62,2.07,41,1.37,4,,,,,,,,,,,,1,0,0,0,0
192,NSW129627,15,fullLeaf,86,1839,2.04,92,3.07,30,1,19,,,,,,,,,,,,1,0,0,0,0
197,NSW129632,10,fullLeaf,80,1834,2.04,88,2.93,34,1.13,32,,,,,,,,,,,,1,0,0,0,0
200,NSW129635,24,fullLeaf,80,1834,2.04,78,2.6,40,1.33,82,,,,,,,,,,,,1,0,0,0,0
218,NSW129656,2,fullLeaf,88,1837,2.04,82,2.73,35,1.17,0,,,,,,,,,,,,1,0,0,0,0
221,NSW129660,14,fullLeaf,74,1834,2.04,62,2.07,42,1.4,1,,,,,,,,,,,,1,0,0,0,0
236,NSW129685,12,fullLeaf,86,1839,2.04,86,2.87,34,1.13,110,,,,,,,,,,,,1,0,0,0,0
237,NSW129686,25,fullLeaf,77,1838,2.04,90,3,32,1.07,119,,,,,,,,,,,,1,0,0,0,0
286,NSW237741,3,fullLeaf,83,1834,2.04,72,2.4,42,1.4,21,,,,,,,,,,,,1,0,0,0,0
727,NSW529003,10,fullLeaf,88,1833,2.04,90,3,33,1.1,0,,,,,,,,,,,,1,0,0,0,0
748,NSW529026,19,fullLeaf,72,1839,2.04,70,2.33,38,1.27,63,,,,,,,,,,,,1,0,0,0,0
773,NSW529120,11,fullLeaf,72,1834,2.04,82,2.73,32,1.07,1,,,,,,,,,,,,1,0,0,0,0
796,NSW529189,4,fullLeaf,92,1839,2.04,96,3.2,34,1.13,0,,,,,,,,,,,,1,0,0,0,0
984,NSW763004,26,fullLeaf,73,1838,2.04,76,2.53,37,1.23,0,,,,,,,,,,,,1,0,0,0,0
1220,NSW96570,9,fullLeaf,86,1832,2.04,82,2.73,36,1.2,116,,,,,,,,,,,,1,0,0,0,0
9,NSW126849,14,fullLeaf,73,1829,2.03,54,1.8,49,1.63,108,,,,,,,,,,,,1,0,0,0,0
214,NSW129652,3,fullLeaf,88,1826,2.03,86,2.87,32,1.07,147,,,,,,,,,,,,1,0,0,0,0
236,NSW129685,17,fullLeaf,78,1824,2.03,92,3.07,31,1.03,0,,,,,,,,,,,,1,0,0,0,0
236,NSW129685,21,fullLeaf,76,1829,2.03,74,2.47,35,1.17,13,,,,,,,,,,,,1,0,0,0,0
336,NSW275993,8,fullLeaf,79,1827,2.03,80,2.67,37,1.23,72,,,,,,,,,,,,1,0,0,0,0
748,NSW529026,3,fullLeaf,90,1826,2.03,98,3.27,31,1.03,20,,,,,,,,,,,,1,0,0,0,0
826,NSW529244,4,fullLeaf,70,1831,2.03,70,2.33,41,1.37,147,,,,,,,,,,,,1,0,0,0,0
984,NSW763004,27,fullLeaf,73,1826,2.03,94,3.13,36,1.2,8,,,,,,,,,,,,1,0,0,0,0
1116,NSW835738,11,fullLeaf,92,1829,2.03,98,3.27,36,1.2,130,,,,,,,,,,,,1,0,0,0,0
1139,NSW837428,1,fullLeaf,96,1823,2.03,92,3.07,31,1.03,99,,,,,,,,,,,,1,0,0,0,0
180,NSW129614,20,fullLeaf,76,1821,2.02,76,2.53,37,1.23,0,,,,,,,,,,,,1,0,0,0,0
201,NSW129636,18,fullLeaf,71,1819,2.02,84,2.8,41,1.37,9,,,,,,,,,,,,1,0,0,0,0
210,NSW129647,5,fullLeaf,82,1818,2.02,96,3.2,32,1.07,101,,,,,,,,,,,,1,0,0,0,0
1027,NSW805308,3,fullLeaf,85,1814,2.02,66,2.2,40,1.33,102,,,,,,,,,,,,1,0,0,0,0
1054,NSW821010,12,fullLeaf,89,1822,2.02,70,2.33,39,1.3,34,,,,,,,,,,,,1,0,0,0,0
1220,NSW96570,15,fullLeaf,78,1821,2.02,64,2.13,45,1.5,100,,,,,,,,,,,,1,0,0,0,0
203,NSW129638,4,fullLeaf,86,1807,2.01,80,2.67,34,1.13,19,,,,,,,,,,,,1,0,0,0,0
317,NSW269308,1,fullLeaf,89,1809,2.01,74,2.47,38,1.27,0,,,,,,,,,,,,1,0,0,0,0
674,NSW528940,10,fullLeaf,78,1808,2.01,82,2.73,39,1.3,101,,,,,,,,,,,,1,0,0,0,0
900,NSW533037,17,fullLeaf,78,1809,2.01,86,2.87,31,1.03,3,,,,,,,,,,,,1,0,0,0,0
984,NSW763004,8,fullLeaf,86,1811,2.01,70,2.33,40,1.33,14,,,,,,,,,,,,1,0,0,0,0
1121,NSW835744,3,fullLeaf,93,1805,2.01,100,3.33,30,1,11,,,,,,,,,,,,1,0,0,0,0
184,NSW129619,11,fullLeaf,70,1799,2,106,3.53,30,1,129,,,,,,,,,,,,1,0,0,0,0
189,NSW129624,16,fullLeaf,74,1804,2,78,2.6,36,1.2,18,,,,,,,,,,,,1,0,0,0,0
197,NSW129632,11,fullLeaf,76,1803,2,82,2.73,32,1.07,43,,,,,,,,,,,,1,0,0,0,0
205,NSW129640,9,fullLeaf,89,1796,2,68,2.27,38,1.27,29,,,,,,,,,,,,1,0,0,0,0
212,NSW129650,2,fullLeaf,85,1800,2,68,2.27,41,1.37,76,,,,,,,,,,,,1,0,0,0,0
223,NSW129662,15,fullLeaf,76,1798,2,78,2.6,40,1.33,126,,,,,,,,,,,,1,0,0,0,0
313,NSW269046,8,fullLeaf,84,1803,2,92,3.07,32,1.07,42,,,,,,,,,,,,1,0,0,0,0
503,NSW528135,1,fullLeaf,74,1804,2,78,2.6,38,1.27,129,,,,,,,,,,,,1,0,0,0,0
944,NSW607867,4,fullLeaf,86,1801,2,96,3.2,35,1.17,154,,,,,,,,,,,,1,0,0,0,0
1054,NSW821010,23,fullLeaf,77,1798,2,74,2.47,41,1.37,102,,,,,,,,,,,,1,0,0,0,0
110,NSW129531,9,fullLeaf,72,1792,1.99,72,2.4,35,1.17,6,,,,,,,,,,,,1,0,0,0,0
118,NSW129541,1,fullLeaf,94,1794,1.99,72,2.4,37,1.23,0,,,,,,,,,,,,1,0,0,0,0
197,NSW129632,14,fullLeaf,72,1792,1.99,78,2.6,37,1.23,98,,,,,,,,,,,,1,0,0,0,0
237,NSW129686,5,fullLeaf,93,1791,1.99,88,2.93,34,1.13,141,,,,,,,,,,,,1,0,0,0,0
285,NSW237729,2,fullLeaf,88,1793,1.99,64,2.13,40,1.33,35,,,,,,,,,,,,1,0,0,0,0
317,NSW269308,11,fullLeaf,74,1791,1.99,66,2.2,45,1.5,145,,,,,,,,,,,,1,0,0,0,0
502,NSW528134,12,fullLeaf,72,1793,1.99,76,2.53,37,1.23,42,,,,,,,,,,,,1,0,0,0,0
730,NSW529007,12,fullLeaf,75,1790,1.99,94,3.13,31,1.03,16,,,,,,,,,,,,1,0,0,0,0
901,NSW533038,12,fullLeaf,90,1795,1.99,80,2.67,35,1.17,62,,,,,,,,,,,,1,0,0,0,0
1117,NSW835739,11,fullLeaf,75,1793,1.99,68,2.27,35,1.17,0,,,,,,,,,,,,1,0,0,0,0
1118,NSW835740,10,fullLeaf,71,1792,1.99,92,3.07,34,1.13,90,,,,,,,,,,,,1,0,0,0,0
189,NSW129624,18,fullLeaf,71,1784,1.98,72,2.4,41,1.37,128,,,,,,,,,,,,1,0,0,0,0
194,NSW129629,5,fullLeaf,86,1781,1.98,88,2.93,30,1,20,,,,,,,,,,,,1,0,0,0,0
201,NSW129636,15,fullLeaf,76,1786,1.98,124,4.13,34,1.13,0,,,,,,,,,,,,1,0,0,0,0
210,NSW129647,1,fullLeaf,96,1781,1.98,96,3.2,30,1,13,,,,,,,,,,,,1,0,0,0,0
236,NSW129685,19,fullLeaf,77,1778,1.98,80,2.67,33,1.1,151,,,,,,,,,,,,1,0,0,0,0
236,NSW129685,22,fullLeaf,75,1780,1.98,88,2.93,34,1.13,14,,,,,,,,,,,,1,0,0,0,0
319,NSW269318,2,fullLeaf,89,1781,1.98,84,2.8,34,1.13,122,,,,,,,,,,,,1,0,0,0,0
724,NSW529000,4,fullLeaf,94,1782,1.98,92,3.07,32,1.07,122,,,,,,,,,,,,1,0,0,0,0
769,NSW529116,11,fullLeaf,75,1779,1.98,76,2.53,38,1.27,28,,,,,,,,,,,,1,0,0,0,0
1144,NSW841931,2,fullLeaf,92,1786,1.98,66,2.2,38,1.27,1,,,,,,,,,,,,1,0,0,0,0
1227,NSW989491,2,fullLeaf,85,1784,1.98,86,2.87,30,1,3,,,,,,,,,,,,1,0,0,0,0
205,NSW129640,10,fullLeaf,87,1773,1.97,84,2.8,33,1.1,1,,,,,,,,,,,,1,0,0,0,0
215,NSW129653,3,fullLeaf,93,1774,1.97,84,2.8,34,1.13,18,,,,,,,,,,,,1,0,0,0,0
223,NSW129662,7,fullLeaf,89,1770,1.97,74,2.47,40,1.33,20,,,,,,,,,,,,1,0,0,0,0
315,NSW269276,3,fullLeaf,75,1773,1.97,72,2.4,43,1.43,123,,,,,,,,,,,,1,0,0,0,0
327,NSW269348,1,fullLeaf,95,1770,1.97,74,2.47,37,1.23,19,,,,,,,,,,,,1,0,0,0,0
984,NSW763004,30,fullLeaf,71,1776,1.97,80,2.67,45,1.5,30,,,,,,,,,,,,1,0,0,0,0
1017,NSW805294,5,fullLeaf,76,1770,1.97,72,2.4,37,1.23,10,,,,,,,,,,,,1,0,0,0,0
1086,NSW834934,7,fullLeaf,77,1773,1.97,84,2.8,32,1.07,18,,,,,,,,,,,,1,0,0,0,0
189,NSW129624,4,fullLeaf,90,1761,1.96,80,2.67,31,1.03,8,,,,,,,,,,,,1,0,0,0,0
196,NSW129631,11,fullLeaf,70,1763,1.96,114,3.8,27,0.9,1,,,,,,,,,,,,1,0,0,0,0
198,NSW129633,24,fullLeaf,74,1761,1.96,90,3,35,1.17,134,,,,,,,,,,,,1,0,0,0,0
221,NSW129660,9,fullLeaf,81,1764,1.96,90,3,35,1.17,0,,,,,,,,,,,,1,0,0,0,0
286,NSW237741,13,fullLeaf,70,1760,1.96,60,2,40,1.33,73,,,,,,,,,,,,1,0,0,0,0
314,NSW269047,9,fullLeaf,86,1762,1.96,82,2.73,35,1.17,19,,,,,,,,,,,,1,0,0,0,0
321,NSW269320,11,fullLeaf,79,1761,1.96,76,2.53,35,1.17,0,,,,,,,,,,,,1,0,0,0,0
326,NSW269339,1,fullLeaf,89,1768,1.96,86,2.87,32,1.07,10,,,,,,,,,,,,1,0,0,0,0
347,NSW363290,14,fullLeaf,82,1761,1.96,82,2.73,30,1,112,,,,,,,,,,,,1,0,0,0,0
392,NSW395552,5,fullLeaf,83,1768,1.96,68,2.27,38,1.27,22,,,,,,,,,,,,1,0,0,0,0
608,NSW528851,6,fullLeaf,70,1767,1.96,100,3.33,28,0.93,0,,,,,,,,,,,,1,0,0,0,0
984,NSW763004,25,fullLeaf,75,1760,1.96,80,2.67,40,1.33,27,,,,,,,,,,,,1,0,0,0,0
1158,NSW860768,25,fullLeaf,74,1768,1.96,72,2.4,39,1.3,30,,,,,,,,,,,,1,0,0,0,0
180,NSW129614,19,fullLeaf,78,1751,1.95,78,2.6,36,1.2,100,,,,,,,,,,,,1,0,0,0,0
183,NSW129618,21,fullLeaf,70,1755,1.95,78,2.6,33,1.1,15,,,,,,,,,,,,1,0,0,0,0
285,NSW237729,6,fullLeaf,85,1757,1.95,70,2.33,35,1.17,8,,,,,,,,,,,,1,0,0,0,0
295,NSW255567,6,fullLeaf,90,1754,1.95,78,2.6,36,1.2,0,,,,,,,,,,,,1,0,0,0,0
306,NSW266507,10,fullLeaf,79,1752,1.95,78,2.6,33,1.1,127,,,,,,,,,,,,1,0,0,0,0
727,NSW529003,21,fullLeaf,73,1752,1.95,96,3.2,33,1.1,130,,,,,,,,,,,,1,0,0,0,0
773,NSW529120,3,fullLeaf,91,1754,1.95,102,3.4,29,0.97,139,,,,,,,,,,,,1,0,0,0,0
796,NSW529189,12,fullLeaf,75,1752,1.95,88,2.93,39,1.3,112,,,,,,,,,,,,1,0,0,0,0
796,NSW529189,14,fullLeaf,71,1756,1.95,94,3.13,31,1.03,37,,,,,,,,,,,,1,0,0,0,0
902,NSW533039,1,fullLeaf,88,1754,1.95,68,2.27,41,1.37,139,,,,,,,,,,,,1,0,0,0,0
1160,NSW864441,5,fullLeaf,84,1754,1.95,80,2.67,32,1.07,136,,,,,,,,,,,,1,0,0,0,0
1220,NSW96570,18,fullLeaf,72,1757,1.95,78,2.6,34,1.13,11,,,,,,,,,,,,1,0,0,0,0
118,NSW129541,7,fullLeaf,82,1750,1.94,64,2.13,41,1.37,35,,,,,,,,,,,,1,0,0,0,0
185,NSW129620,4,fullLeaf,87,1745,1.94,92,3.07,29,0.97,107,,,,,,,,,,,,1,0,0,0,0
201,NSW129636,13,fullLeaf,77,1749,1.94,78,2.6,38,1.27,84,,,,,,,,,,,,1,0,0,0,0
313,NSW269046,11,fullLeaf,78,1750,1.94,86,2.87,35,1.17,129,,,,,,,,,,,,1,0,0,0,0
798,NSW529191,13,fullLeaf,83,1744,1.94,68,2.27,34,1.13,0,,,,,,,,,,,,1,0,0,0,0
906,NSW533044,4,fullLeaf,77,1743,1.94,66,2.2,39,1.3,127,,,,,,,,,,,,1,0,0,0,0
108,NSW129529,4,fullLeaf,75,1740,1.93,88,2.93,38,1.27,14,,,,,,,,,,,,1,0,0,0,0
151,NSW129582,5,fullLeaf,77,1734,1.93,60,2,40,1.33,110,,,,,,,,,,,,1,0,0,0,0
184,NSW129619,4,fullLeaf,92,1733,1.93,80,2.67,32,1.07,152,,,,,,,,,,,,1,0,0,0,0
189,NSW129624,1,fullLeaf,97,1733,1.93,80,2.67,35,1.17,16,,,,,,,,,,,,1,0,0,0,0
221,NSW129660,18,fullLeaf,70,1740,1.93,64,2.13,40,1.33,37,,,,,,,,,,,,1,0,0,0,0
237,NSW129686,12,fullLeaf,87,1741,1.93,72,2.4,35,1.17,140,,,,,,,,,,,,1,0,0,0,0
286,NSW237741,4,fullLeaf,83,1737,1.93,70,2.33,43,1.43,149,,,,,,,,,,,,1,0,0,0,0
550,NSW528766,4,fullLeaf,83,1741,1.93,74,2.47,34,1.13,116,,,,,,,,,,,,1,0,0,0,0
885,NSW530373,5,fullLeaf,87,1734,1.93,100,3.33,35,1.17,132,,,,,,,,,,,,1,0,0,0,0
1223,NSW97986,5,fullLeaf,72,1741,1.93,94,3.13,32,1.07,138,,,,,,,,,,,,1,0,0,0,0
197,NSW129632,9,fullLeaf,83,1727,1.92,86,2.87,31,1.03,1,,,,,,,,,,,,1,0,0,0,0
205,NSW129640,13,fullLeaf,81,1729,1.92,60,2,40,1.33,14,,,,,,,,,,,,1,0,0,0,0
325,NSW269332,4,fullLeaf,81,1725,1.92,62,2.07,37,1.23,14,,,,,,,,,,,,1,0,0,0,0
408,NSW424150,6,fullLeaf,90,1726,1.92,78,2.6,37,1.23,22,,,,,,,,,,,,1,0,0,0,0
421,NSW460629,6,fullLeaf,92,1732,1.92,90,3,32,1.07,142,,,,,,,,,,,,1,0,0,0,0
730,NSW529007,7,fullLeaf,88,1731,1.92,66,2.2,38,1.27,140,,,,,,,,,,,,1,0,0,0,0
732,NSW529009,14,fullLeaf,70,1728,1.92,78,2.6,35,1.17,0,,,,,,,,,,,,1,0,0,0,0
