ID,Genus species,Family,Area,Latitude,Longitude,MAT,MAP
14729,Cocculus moorei,Menispermaceae,130.67,-28.646,153.629,20.1,1708
14730,Austromyrtus prominens,Myrtaceae,11.92,-28.646,153.629,20.1,1708
14733,Litsea australis,Lauraceae,23.33,-28.646,153.629,20.1,1708
14734,Litsea reticulata,Lauraceae,15.58,-28.646,153.629,20.1,1708
14735,Livistona australis,Arecaceae,546.75,-28.646,153.629,20.1,1708
14737,Macadamia tetraphylla,Proteaceae,50.17,-28.646,153.629,20.1,1708
14738,Macaranga tanarius,Euphorbiaceae,130.67,-28.646,153.629,20.1,1708
14739,Maclura cochinchinensis,Moraceae,7.33,-28.646,153.629,20.1,1708
14740,Mallotus discolor,Euphorbiaceae,15.17,-28.646,153.629,20.1,1708
14741,Mallotus philippensis,Euphorbiaceae,24,-28.646,153.629,20.1,1708
14742,Pergularia rostrata,Apocynaceae,25.5,-28.646,153.629,20.1,1708
14743,Medicosma cunnighamii,Rutaceae,24.92,-28.646,153.629,20.1,1708
14744,Ancana stenopetala,Annonaceae,12.75,-28.646,153.629,20.1,1708
14745,Melicope elleryana,Rutaceae,36.42,-28.646,153.629,20.1,1708
14746,Melicope micrococca,Rutaceae,16.02,-28.646,153.629,20.1,1708
14747,Melicope vitiflora,Rutaceae,36.75,-28.646,153.629,20.1,1708
14748,Melodinus australis,Apocynaceae,10.5,-28.646,153.629,20.1,1708
14749,Melodorum leichhardtii,Annonaceae,21,-28.646,153.629,20.1,1708
14750,Microsorum scandens,Polypodiaceae,6.75,-28.646,153.629,20.1,1708
14751,Mischocarpus pyriformis,Sapindaceae,6.75,-28.646,153.629,20.1,1708
14752,Morinda jasminoides,Rubiaceae,7,-28.646,153.629,20.1,1708
14753,Mucuna gigantea,Fabaceae,43.08,-28.646,153.629,20.1,1708
14754,Neolitsea australiensis,Lauraceae,25.33,-28.646,153.629,20.1,1708
14755,Neolitsea dealbata,Lauraceae,43.75,-28.646,153.629,20.1,1708
14756,Niemeyera whitei,Sapotaceae,23.33,-28.646,153.629,20.1,1708
14757,Notelaea johnsonii,Oleaceae,16,-28.646,153.629,20.1,1708
14758,Notelaea longifolia,Oleaceae,21.45,-28.646,153.629,20.1,1708
14759,Ochrosia moorei,Apocynaceae,23.2,-28.646,153.629,20.1,1708
14761,Owenia cepiodora,Meliaceae,17.5,-28.646,153.629,20.1,1708
14762,Palmeria scandens,Monimiaceae,19.83,-28.646,153.629,20.1,1708
14763,Pandorea jasminoides,Bignoniaceae,7.88,-28.646,153.629,20.1,1708
14764,Pararistolochia praevenosa,Aristolochiaceae,56,-28.646,153.629,20.1,1708
14765,Parsonsia fulva,Apocynaceae,84,-28.646,153.629,20.1,1708
14766,Parsonsia rotata,Apocynaceae,23.33,-28.646,153.629,20.1,1708
14767,Parsonsia straminea,Apocynaceae,44.33,-28.646,153.629,20.1,1708
14769,Pentaceras australis,Rutaceae,21.6,-28.646,153.629,20.1,1708
14770,Pilidiostigma glabrum,Myrtaceae,9,-28.646,153.629,20.1,1708
14771,Piper novae-hollandiae,Piperaceae,33,-28.646,153.629,20.1,1708
14772,Pittosporum multiflorum,Pittosporaceae,0.26,-28.646,153.629,20.1,1708
14773,Pittosporum revolutum,Pittosporaceae,25,-28.646,153.629,20.1,1708
14774,Pittosporum undulatum,Pittosporaceae,19.25,-28.646,153.629,20.1,1708
14775,Platycerium bifurcatum,Polypodiaceae,90.56,-28.646,153.629,20.1,1708
14777,Podocarpus elatus,Podocarpaceae,6.75,-28.646,153.629,20.1,1708
14778,Polyalthia nitidissima,Annonaceae,21,-28.646,153.629,20.1,1708
14779,Polyosma cunninghamii,Escalloniaceae,8,-28.646,153.629,20.1,1708
14780,Polyscias elegans,Araliaceae,26.92,-28.646,153.629,20.1,1708
14782,Planchonella australis,Sapotaceae,28,-28.646,153.629,20.1,1708
14783,Planchonella chartacea,Sapotaceae,24.5,-28.646,153.629,20.1,1708
14784,Planchonella pohlmaniana,Sapotaceae,23,-28.646,153.629,20.1,1708
14785,Beccariella queenslandica,Sapotaceae,43.5,-28.646,153.629,20.1,1708
14787,Pseudoweinmannia lachnocarpa,Cunoniaceae,18,-28.646,153.629,20.1,1708
14788,Psychotria loniceroides,Rubiaceae,20.58,-28.646,153.629,20.1,1708
14790,Randia moorei,Rubiaceae,5.33,-28.646,153.629,20.1,1708
14791,Rapanea subsessilis,Primulaceae,16.5,-28.646,153.629,20.1,1708
14792,Rapanea variablis,Primulaceae,8.67,-28.646,153.629,20.1,1708
14793,Rhodamnia argentea,Myrtaceae,24.08,-28.646,153.629,20.1,1708
14794,Rhodamnia maideniana,Myrtaceae,16.25,-28.646,153.629,20.1,1708
14795,Rhodomyrtus psidioides,Myrtaceae,33,-28.646,153.629,20.1,1708
14796,Ripogonum album,Rhipogonaceae,35.42,-28.646,153.629,20.1,1708
14797,Ripogonum discolor,Rhipogonaceae,44.27,-28.646,153.629,20.1,1708
14798,Ripogonum elseyanum,Rhipogonaceae,43.33,-28.646,153.629,20.1,1708
14799,Sarcomelicope simplicifolia,Rutaceae,30,-28.646,153.629,20.1,1708
14800,Sarcopteryx stipitata,Sapindaceae,12.83,-28.646,153.629,20.1,1708
14801,Sloanea australis,Elaeocarpaceae,80.17,-28.646,153.629,20.1,1708
14802,Sloanea woollsii,Elaeocarpaceae,34.67,-28.646,153.629,20.1,1708
14803,Smilax australis,Smilacaceae,43.33,-28.646,153.629,20.1,1708
14804,Stenocarpus salignus,Proteaceae,12.83,-28.646,153.629,20.1,1708
14805,Stenocarpus sinuatus,Proteaceae,37.33,-28.646,153.629,20.1,1708
14806,Stephania japonica,Menispermaceae,31.17,-28.646,153.629,20.1,1708
14807,Sterculia quadrifida,Malvaceae,40,-28.646,153.629,20.1,1708
14808,Pseudomorus brunoniana,Moraceae,6.67,-28.646,153.629,20.1,1708
14809,Streptothamnus moorei,Berberidopsidaceae,48,-28.646,153.629,20.1,1708
14810,Symplocos baeuerlenii,Symplocaceae,4.28,-28.646,153.629,20.1,1708
14811,Symplocos thwaitesii,Symplocaceae,40.5,-28.646,153.629,20.1,1708
14812,Synoum glandulosum,Meliaceae,10.5,-28.646,153.629,20.1,1708
14813,Syzygium corynanthum,Myrtaceae,24,-28.646,153.629,20.1,1708
14814,Syzygium crebrinerve,Myrtaceae,20.58,-28.646,153.629,20.1,1708
14815,Syzygium francisii,Myrtaceae,10,-28.646,153.629,20.1,1708
14816,Syzygium hodgkinsoniae,Myrtaceae,30,-28.646,153.629,20.1,1708
14817,Syzygium luehmannii,Myrtaceae,6.67,-28.646,153.629,20.1,1708
14818,Syzygium moorei,Myrtaceae,47.92,-28.646,153.629,20.1,1708
14819,Syzygium oleosum,Myrtaceae,12.5,-28.646,153.629,20.1,1708
14820,Tabernaemontana pandacaqui,Apocynaceae,26.83,-28.646,153.629,20.1,1708
14821,Tetrastigma nitens,Vitaceae,21.33,-28.646,153.629,20.1,1708
14822,Thozetia racemosa,Apocynaceae,58.33,-28.646,153.629,20.1,1708
14823,Tinospora tinosporoides,Menispermaceae,45.5,-28.646,153.629,20.1,1708
14824,Toechima dasyrrhache,Sapindaceae,6,-28.646,153.629,20.1,1708
14825,Toona ciliata,Meliaceae,20.58,-28.646,153.629,20.1,1708
14826,Triunia youngiana,Proteaceae,13.5,-28.646,153.629,20.1,1708
14827,Alchornea scandens,Euphorbiaceae,10.08,-28.646,153.629,20.1,1708
14829,Wikstroemia indica,Thymelaeaceae,4,-28.646,153.629,20.1,1708
14830,Wilkiea austroqueenslandica,Monimiaceae,39,-28.646,153.629,20.1,1708
14831,Wilkiea hugeliana,Monimiaceae,21,-28.646,153.629,20.1,1708
14832,Kibara macrophylla,Monimiaceae,60,-28.646,153.629,20.1,1708
14833,Xylosma terrae-reginae,Salicaceae,17.5,-28.646,153.629,20.1,1708
14834,Zanthoxylum brachyacanthum,Rutaceae,13.5,-28.646,153.629,20.1,1708
14835,Abrophyllum ornans,Rousseaceae,58.67,-28.599,153.378,17.5,2351
14836,Acacia orites,Fabaceae,30.19,-28.599,153.378,17.5,2351
14837,Syzygium hemilamprum,Myrtaceae,19.83,-28.599,153.378,17.5,2351
14838,Syzygium smithii,Myrtaceae,14,-28.599,153.378,17.5,2351
14839,Acradenia euodiiformis,Rutaceae,24.92,-28.599,153.378,17.5,2351
14840,Acronychia baeuerlenii,Rutaceae,17,-28.599,153.378,17.5,2351
14841,Acronychia pubescens,Rutaceae,43.54,-28.599,153.378,17.5,2351
14842,Acronychia suberosa,Rutaceae,8.78,-28.599,153.378,17.5,2351
14843,Acronychia wilcoxiana,Rutaceae,53.67,-28.599,153.378,17.5,2351
14844,Acrotriche aggregata,Ericaceae,0.63,-28.599,153.378,17.5,2351
14845,Actephila lindleyi,Phyllanthaceae,18.42,-28.599,153.378,17.5,2351
14848,Akania bidwillii,Akaniaceae,41.17,-28.599,153.378,17.5,2351
14849,Alangium villosum,Cornaceae,19,-28.599,153.378,17.5,2351
14851,Alphitonia excelsa,Rhamnaceae,22.17,-28.599,153.378,17.5,2351
14852,Alpinia arundelliana,Zingiberaceae,37,-28.599,153.378,17.5,2351
14853,Alyxia ruscifolia,Apocynaceae,3.97,-28.599,153.378,17.5,2351
14854,Amyema congener,Loranthaceae,12.5,-28.599,153.378,17.5,2351
14855,Anopterus macleayanus,Escalloniaceae,90.56,-28.599,153.378,17.5,2351
14856,Araucaria cunninghamii,Araucariaceae,0.75,-28.599,153.378,17.5,2351
14857,Archidendron grandiflorum,Fabaceae,14,-28.599,153.378,17.5,2351
14858,Archidendron muellerianum,Fabaceae,19.83,-28.599,153.378,17.5,2351
14859,Archirhodomyrtus beckleri,Myrtaceae,7.67,-28.599,153.378,17.5,2351
14860,Archontophoenix cunninghamiana,Arecaceae,546.75,-28.599,153.378,17.5,2351
14861,Arthropteris beckleri,Tectariaceae,6.75,-28.599,153.378,17.5,2351
14862,Arthropteris tenella,Tectariaceae,6.75,-28.599,153.378,17.5,2351
14863,Asplenium nidus,Aspleniaceae,546.75,-28.599,153.378,17.5,2351
14864,Asplenium polyodon,Aspleniaceae,6.75,-28.599,153.378,17.5,2351
14865,Atractocarpus benthamianus,Rubiaceae,33.33,-28.599,153.378,17.5,2351
14866,Austrobuxus swainii,Picrodendraceae,21,-28.599,153.378,17.5,2351
14867,Austrosteenisia glabristyla,Fabaceae,4.5,-28.599,153.378,17.5,2351
14868,Baloghia inophylla,Euphorbiaceae,26.67,-28.599,153.378,17.5,2351
14869,Beilschmiedia elliptica,Lauraceae,14.67,-28.599,153.378,17.5,2351
14870,Beilschmiedia obtusifolia,Lauraceae,14.67,-28.599,153.378,17.5,2351
14871,Billardiera scandens,Pittosporaceae,2.04,-28.599,153.378,17.5,2351
