Image Number,Image,Predication Number,Label Name,Confidence,Pixel Area Mask,cm Area Mask,Pixel Length,cm Length ,Pixel Width,cm Width ,Box Rotation Degrees,Validation Number,Pixel Area Validation,Pixel Length Validation,Pixel Width Validation,Box Rotation Degrees Validation,Pixel Area Accuracy %,Pixel Length Accuracy %,Pixel Width Accuracy %,Box Rotation Degrees Accuracy %,IOU %,Prediction,Validation,Prediction & Validation,Predication No Validation,Validation No Predication
780,NSW529169,1,fullLeaf,94,24658,27.4,362,12.07,106,3.53,12,,,,,,,,,,,1,0,0,0,0
780,NSW529169,2,fullLeaf,93,14155,15.73,226,7.53,91,3.03,164,,,,,,,,,,,1,0,0,0,0
780,NSW529169,3,fullLeaf,78,14924,16.58,270,9.0,89,2.97,62,,,,,,,,,,,1,0,0,0,0
783,NSW529174,1,fullLeaf,95,11034,12.26,166,5.53,94,3.13,134,,,,,,,,,,,1,0,0,0,0
783,NSW529174,2,fullLeaf,94,22414,24.9,288,9.6,120,4.0,32,,,,,,,,,,,1,0,0,0,0
783,NSW529174,3,fullLeaf,94,12214,13.57,196,6.53,83,2.77,145,,,,,,,,,,,1,0,0,0,0
783,NSW529174,4,fullLeaf,92,33755,37.51,292,9.73,160,5.33,158,,,,,,,,,,,1,0,0,0,0
783,NSW529174,5,fullLeaf,92,17924,19.92,244,8.13,112,3.73,10,,,,,,,,,,,1,0,0,0,0
783,NSW529174,6,fullLeaf,90,31665,35.18,288,9.6,150,5.0,133,,,,,,,,,,,1,0,0,0,0
783,NSW529174,7,fullLeaf,88,16568,18.41,226,7.53,102,3.4,0,,,,,,,,,,,1,0,0,0,0
783,NSW529174,8,fullLeaf,88,13631,15.15,226,7.53,96,3.2,108,,,,,,,,,,,1,0,0,0,0
783,NSW529174,9,fullLeaf,71,12190,13.54,122,4.07,130,4.33,359,,,,,,,,,,,1,0,0,0,0
784,NSW529176,1,fullLeaf,93,21520,23.91,250,8.33,121,4.03,150,,,,,,,,,,,1,0,0,0,0
784,NSW529176,2,fullLeaf,81,11630,12.92,250,8.33,79,2.63,143,,,,,,,,,,,1,0,0,0,0
784,NSW529176,3,fullLeaf,75,20952,23.28,236,7.87,142,4.73,109,,,,,,,,,,,1,0,0,0,0
786,NSW529178,1,fullLeaf,86,26480,29.42,250,8.33,156,5.2,70,,,,,,,,,,,1,0,0,0,0
786,NSW529178,2,fullLeaf,74,25445,28.27,210,7.0,166,5.53,144,,,,,,,,,,,1,0,0,0,0
786,NSW529178,3,fullLeaf,71,8591,9.55,160,5.33,80,2.67,90,,,,,,,,,,,1,0,0,0,0
786,NSW529178,4,fullLeaf,70,20596,22.88,212,7.07,144,4.8,111,,,,,,,,,,,1,0,0,0,0
787,NSW529179,1,fullLeaf,92,4621,5.13,162,5.4,54,1.8,96,,,,,,,,,,,1,0,0,0,0
787,NSW529179,2,fullLeaf,89,12125,13.47,234,7.8,80,2.67,143,,,,,,,,,,,1,0,0,0,0
787,NSW529179,3,fullLeaf,87,9904,11.0,236,7.87,68,2.27,1,,,,,,,,,,,1,0,0,0,0
788,NSW529180,1,fullLeaf,97,19668,21.85,262,8.73,119,3.97,153,,,,,,,,,,,1,0,0,0,0
788,NSW529180,2,fullLeaf,96,29982,33.31,314,10.47,141,4.7,137,,,,,,,,,,,1,0,0,0,0
788,NSW529180,3,fullLeaf,90,16548,18.39,284,9.47,108,3.6,52,,,,,,,,,,,1,0,0,0,0
788,NSW529180,4,fullLeaf,86,30819,34.24,294,9.8,155,5.17,11,,,,,,,,,,,1,0,0,0,0
788,NSW529180,5,fullLeaf,82,24105,26.78,274,9.13,130,4.33,75,,,,,,,,,,,1,0,0,0,0
791,NSW529184,1,fullLeaf,91,14871,16.52,266,8.87,116,3.87,114,,,,,,,,,,,1,0,0,0,0
791,NSW529184,2,fullLeaf,77,9924,11.03,210,7.0,75,2.5,157,,,,,,,,,,,1,0,0,0,0
792,NSW529185,1,fullLeaf,86,4339,4.82,110,3.67,57,1.9,60,,,,,,,,,,,1,0,0,0,0
793,NSW529186,1,fullLeaf,82,18506,20.56,258,8.6,122,4.07,107,,,,,,,,,,,1,0,0,0,0
794,NSW529187,1,fullLeaf,93,3818,4.24,150,5.0,42,1.4,1,,,,,,,,,,,1,0,0,0,0
794,NSW529187,2,fullLeaf,93,2870,3.19,98,3.27,43,1.43,85,,,,,,,,,,,1,0,0,0,0
794,NSW529187,3,fullLeaf,82,2626,2.92,136,4.53,44,1.47,83,,,,,,,,,,,1,0,0,0,0
794,NSW529187,4,fullLeaf,81,2489,2.77,130,4.33,37,1.23,145,,,,,,,,,,,1,0,0,0,0
795,NSW529188,1,fullLeaf,92,5651,6.28,168,5.6,50,1.67,5,,,,,,,,,,,1,0,0,0,0
795,NSW529188,2,fullLeaf,91,5485,6.09,148,4.93,53,1.77,17,,,,,,,,,,,1,0,0,0,0
795,NSW529188,3,fullLeaf,88,3629,4.03,130,4.33,44,1.47,46,,,,,,,,,,,1,0,0,0,0
795,NSW529188,4,fullLeaf,71,3685,4.09,104,3.47,54,1.8,0,,,,,,,,,,,1,0,0,0,0
796,NSW529189,1,fullLeaf,91,4692,5.21,148,4.93,49,1.63,107,,,,,,,,,,,1,0,0,0,0
796,NSW529189,2,fullLeaf,90,3603,4.0,114,3.8,50,1.67,112,,,,,,,,,,,1,0,0,0,0
796,NSW529189,3,fullLeaf,88,2591,2.88,94,3.13,42,1.4,149,,,,,,,,,,,1,0,0,0,0
796,NSW529189,4,fullLeaf,83,2285,2.54,92,3.07,41,1.37,148,,,,,,,,,,,1,0,0,0,0
796,NSW529189,5,fullLeaf,81,1829,2.03,96,3.2,34,1.13,1,,,,,,,,,,,1,0,0,0,0
796,NSW529189,6,fullLeaf,74,1113,1.24,78,2.6,21,0.7,13,,,,,,,,,,,1,0,0,0,0
796,NSW529189,7,fullLeaf,74,4674,5.19,150,5.0,50,1.67,93,,,,,,,,,,,1,0,0,0,0
796,NSW529189,8,fullLeaf,71,2205,2.45,96,3.2,36,1.2,73,,,,,,,,,,,1,0,0,0,0
797,NSW529190,1,fullLeaf,87,2947,3.27,96,3.2,42,1.4,1,,,,,,,,,,,1,0,0,0,0
797,NSW529190,2,fullLeaf,87,4291,4.77,126,4.2,51,1.7,0,,,,,,,,,,,1,0,0,0,0
798,NSW529191,1,fullLeaf,92,3696,4.11,114,3.8,45,1.5,7,,,,,,,,,,,1,0,0,0,0
798,NSW529191,2,fullLeaf,92,2763,3.07,98,3.27,40,1.33,138,,,,,,,,,,,1,0,0,0,0
798,NSW529191,3,fullLeaf,92,2906,3.23,106,3.53,42,1.4,61,,,,,,,,,,,1,0,0,0,0
798,NSW529191,4,fullLeaf,91,3545,3.94,118,3.93,44,1.47,96,,,,,,,,,,,1,0,0,0,0
798,NSW529191,5,fullLeaf,88,3219,3.58,108,3.6,47,1.57,65,,,,,,,,,,,1,0,0,0,0
798,NSW529191,6,fullLeaf,88,3566,3.96,124,4.13,43,1.43,112,,,,,,,,,,,1,0,0,0,0
798,NSW529191,7,fullLeaf,85,3089,3.43,86,2.87,53,1.77,90,,,,,,,,,,,1,0,0,0,0
798,NSW529191,8,fullLeaf,85,3788,4.21,104,3.47,54,1.8,40,,,,,,,,,,,1,0,0,0,0
798,NSW529191,9,fullLeaf,83,2976,3.31,98,3.27,44,1.47,85,,,,,,,,,,,1,0,0,0,0
798,NSW529191,10,fullLeaf,80,4262,4.74,130,4.33,43,1.43,108,,,,,,,,,,,1,0,0,0,0
798,NSW529191,11,fullLeaf,79,2349,2.61,74,2.47,47,1.57,149,,,,,,,,,,,1,0,0,0,0
798,NSW529191,12,fullLeaf,77,4524,5.03,124,4.13,56,1.87,86,,,,,,,,,,,1,0,0,0,0
798,NSW529191,13,fullLeaf,76,2487,2.76,94,3.13,38,1.27,125,,,,,,,,,,,1,0,0,0,0
798,NSW529191,14,fullLeaf,76,2334,2.59,112,3.73,35,1.17,0,,,,,,,,,,,1,0,0,0,0
798,NSW529191,15,fullLeaf,75,2777,3.09,70,2.33,60,2.0,65,,,,,,,,,,,1,0,0,0,0
798,NSW529191,16,fullLeaf,73,2800,3.11,102,3.4,41,1.37,60,,,,,,,,,,,1,0,0,0,0
798,NSW529191,17,fullLeaf,72,2085,2.32,98,3.27,32,1.07,34,,,,,,,,,,,1,0,0,0,0
798,NSW529191,18,fullLeaf,71,3083,3.43,122,4.07,39,1.3,80,,,,,,,,,,,1,0,0,0,0
799,NSW529192,1,fullLeaf,92,5201,5.78,136,4.53,56,1.87,158,,,,,,,,,,,1,0,0,0,0
799,NSW529192,2,fullLeaf,91,3856,4.28,124,4.13,45,1.5,1,,,,,,,,,,,1,0,0,0,0
799,NSW529192,3,fullLeaf,90,4323,4.8,132,4.4,49,1.63,137,,,,,,,,,,,1,0,0,0,0
799,NSW529192,4,fullLeaf,87,5076,5.64,148,4.93,58,1.93,68,,,,,,,,,,,1,0,0,0,0
799,NSW529192,5,fullLeaf,86,3332,3.7,102,3.4,48,1.6,123,,,,,,,,,,,1,0,0,0,0
799,NSW529192,6,fullLeaf,86,2087,2.32,120,4.0,33,1.1,1,,,,,,,,,,,1,0,0,0,0
799,NSW529192,7,fullLeaf,82,2330,2.59,106,3.53,40,1.33,76,,,,,,,,,,,1,0,0,0,0
799,NSW529192,8,fullLeaf,79,2777,3.09,114,3.8,40,1.33,43,,,,,,,,,,,1,0,0,0,0
800,NSW529193,1,fullLeaf,95,6287,6.99,128,4.27,81,2.7,54,,,,,,,,,,,1,0,0,0,0
800,NSW529193,2,fullLeaf,95,5533,6.15,158,5.27,55,1.83,1,,,,,,,,,,,1,0,0,0,0
800,NSW529193,3,fullLeaf,94,5003,5.56,134,4.47,55,1.83,15,,,,,,,,,,,1,0,0,0,0
800,NSW529193,4,fullLeaf,90,3475,3.86,114,3.8,49,1.63,75,,,,,,,,,,,1,0,0,0,0
800,NSW529193,5,fullLeaf,81,4390,4.88,142,4.73,47,1.57,90,,,,,,,,,,,1,0,0,0,0
800,NSW529193,6,fullLeaf,77,2733,3.04,90,3.0,42,1.4,3,,,,,,,,,,,1,0,0,0,0
800,NSW529193,7,fullLeaf,72,4583,5.09,146,4.87,58,1.93,71,,,,,,,,,,,1,0,0,0,0
801,NSW529194,1,fullLeaf,80,4556,5.06,114,3.8,56,1.87,1,,,,,,,,,,,1,0,0,0,0
801,NSW529194,2,fullLeaf,77,6166,6.85,166,5.53,58,1.93,0,,,,,,,,,,,1,0,0,0,0
801,NSW529194,3,fullLeaf,76,2537,2.82,102,3.4,40,1.33,102,,,,,,,,,,,1,0,0,0,0
801,NSW529194,4,fullLeaf,75,2036,2.26,96,3.2,37,1.23,51,,,,,,,,,,,1,0,0,0,0
802,NSW529195,1,fullLeaf,93,2679,2.98,98,3.27,43,1.43,0,,,,,,,,,,,1,0,0,0,0
802,NSW529195,2,fullLeaf,91,5386,5.98,128,4.27,62,2.07,21,,,,,,,,,,,1,0,0,0,0
802,NSW529195,3,fullLeaf,90,4555,5.06,108,3.6,58,1.93,0,,,,,,,,,,,1,0,0,0,0
802,NSW529195,4,fullLeaf,86,4134,4.59,112,3.73,56,1.87,7,,,,,,,,,,,1,0,0,0,0
803,NSW529196,1,fullLeaf,90,4685,5.21,118,3.93,58,1.93,22,,,,,,,,,,,1,0,0,0,0
803,NSW529196,2,fullLeaf,74,6513,7.24,134,4.47,69,2.3,13,,,,,,,,,,,1,0,0,0,0
804,NSW529197,1,fullLeaf,91,6246,6.94,124,4.13,70,2.33,133,,,,,,,,,,,1,0,0,0,0
804,NSW529197,2,fullLeaf,89,2723,3.03,90,3.0,46,1.53,0,,,,,,,,,,,1,0,0,0,0
805,NSW529198,1,fullLeaf,95,3955,4.39,108,3.6,53,1.77,0,,,,,,,,,,,1,0,0,0,0
805,NSW529198,2,fullLeaf,91,3310,3.68,92,3.07,49,1.63,125,,,,,,,,,,,1,0,0,0,0
805,NSW529198,3,fullLeaf,89,3198,3.55,94,3.13,50,1.67,142,,,,,,,,,,,1,0,0,0,0
805,NSW529198,4,fullLeaf,89,4472,4.97,106,3.53,58,1.93,0,,,,,,,,,,,1,0,0,0,0
805,NSW529198,5,fullLeaf,88,3537,3.93,106,3.53,49,1.63,10,,,,,,,,,,,1,0,0,0,0
805,NSW529198,6,fullLeaf,85,4238,4.71,92,3.07,67,2.23,67,,,,,,,,,,,1,0,0,0,0
805,NSW529198,7,fullLeaf,82,3445,3.83,100,3.33,49,1.63,42,,,,,,,,,,,1,0,0,0,0
805,NSW529198,8,fullLeaf,81,4138,4.6,110,3.67,57,1.9,6,,,,,,,,,,,1,0,0,0,0
805,NSW529198,9,fullLeaf,77,1530,1.7,72,2.4,31,1.03,22,,,,,,,,,,,1,0,0,0,0
806,NSW529199,1,fullLeaf,94,4447,4.94,104,3.47,61,2.03,107,4,4551,100,64,105,98,104,95,102,95,1,1,1,0,0
806,NSW529199,2,fullLeaf,91,3506,3.9,100,3.33,53,1.77,0,6,3700,102,55,0,95,98,96,0,95,1,1,1,0,0
806,NSW529199,3,fullLeaf,91,7134,7.93,134,4.47,78,2.6,18,3,7133,136,76,22,100,99,103,82,98,1,1,1,0,0
806,NSW529199,4,fullLeaf,90,4509,5.01,122,4.07,53,1.77,118,8,3704,98,55,113,122,124,96,104,80,1,1,1,0,0
806,NSW529199,5,fullLeaf,87,4073,4.53,102,3.4,56,1.87,1,7,3946,110,54,5,103,93,104,20,88,1,1,1,0,0
806,NSW529199,6,fullLeaf,83,9421,10.47,154,5.13,91,3.03,136,,,,,,,,,,,1,0,0,1,0
806,NSW529199,7,fullLeaf,81,4411,4.9,108,3.6,62,2.07,126,9,4620,116,65,125,95,93,95,101,94,1,1,1,0,0
806,NSW529199,,,,,,,,,,,1,5199,120,65,130,,,,,,0,1,0,0,1
806,NSW529199,,,,,,,,,,,2,13949,178,113,99,,,,,,0,1,0,0,1
806,NSW529199,,,,,,,,,,,5,6403,128,70,108,,,,,,0,1,0,0,1
807,NSW529200,1,fullLeaf,91,8398,9.33,156,5.2,81,2.7,75,,,,,,,,,,,1,0,0,0,0
807,NSW529200,2,fullLeaf,75,4443,4.94,104,3.47,61,2.03,90,,,,,,,,,,,1,0,0,0,0
808,NSW529201,1,fullLeaf,91,7460,8.29,142,4.73,74,2.47,101,,,,,,,,,,,1,0,0,0,0
808,NSW529201,2,fullLeaf,91,3062,3.4,94,3.13,49,1.63,129,,,,,,,,,,,1,0,0,0,0
808,NSW529201,3,fullLeaf,89,5652,6.28,122,4.07,65,2.17,150,,,,,,,,,,,1,0,0,0,0
808,NSW529201,4,fullLeaf,81,4714,5.24,94,3.13,70,2.33,125,,,,,,,,,,,1,0,0,0,0
808,NSW529201,5,fullLeaf,74,3068,3.41,94,3.13,55,1.83,105,,,,,,,,,,,1,0,0,0,0
809,NSW529202,1,fullLeaf,93,2928,3.25,86,2.87,49,1.63,132,,,,,,,,,,,1,0,0,0,0
809,NSW529202,2,fullLeaf,92,2811,3.12,102,3.4,41,1.37,51,,,,,,,,,,,1,0,0,0,0
809,NSW529202,3,fullLeaf,88,4012,4.46,112,3.73,51,1.7,14,,,,,,,,,,,1,0,0,0,0
809,NSW529202,4,fullLeaf,88,5536,6.15,136,4.53,61,2.03,39,,,,,,,,,,,1,0,0,0,0
809,NSW529202,5,fullLeaf,88,2093,2.33,72,2.4,43,1.43,40,,,,,,,,,,,1,0,0,0,0
809,NSW529202,6,fullLeaf,87,2393,2.66,90,3.0,41,1.37,116,,,,,,,,,,,1,0,0,0,0
809,NSW529202,7,fullLeaf,86,6551,7.28,170,5.67,58,1.93,31,,,,,,,,,,,1,0,0,0,0
809,NSW529202,8,fullLeaf,85,3087,3.43,92,3.07,46,1.53,1,,,,,,,,,,,1,0,0,0,0
809,NSW529202,9,fullLeaf,83,2231,2.48,70,2.33,48,1.6,15,,,,,,,,,,,1,0,0,0,0
809,NSW529202,10,fullLeaf,83,2688,2.99,102,3.4,40,1.33,45,,,,,,,,,,,1,0,0,0,0
809,NSW529202,11,fullLeaf,83,2661,2.96,98,3.27,43,1.43,155,,,,,,,,,,,1,0,0,0,0
809,NSW529202,12,fullLeaf,78,2889,3.21,122,4.07,42,1.4,13,,,,,,,,,,,1,0,0,0,0
809,NSW529202,13,fullLeaf,78,2780,3.09,100,3.33,42,1.4,6,,,,,,,,,,,1,0,0,0,0
809,NSW529202,14,fullLeaf,78,2579,2.87,102,3.4,41,1.37,33,,,,,,,,,,,1,0,0,0,0
809,NSW529202,15,fullLeaf,75,3823,4.25,118,3.93,51,1.7,66,,,,,,,,,,,1,0,0,0,0
810,NSW529203,1,fullLeaf,93,5553,6.17,126,4.2,62,2.07,1,,,,,,,,,,,1,0,0,0,0
810,NSW529203,2,fullLeaf,89,6737,7.49,138,4.6,111,3.7,36,,,,,,,,,,,1,0,0,0,0
810,NSW529203,3,fullLeaf,87,7160,7.96,126,4.2,80,2.67,14,,,,,,,,,,,1,0,0,0,0
810,NSW529203,4,fullLeaf,87,4432,4.92,114,3.8,60,2.0,44,,,,,,,,,,,1,0,0,0,0
810,NSW529203,5,fullLeaf,85,6753,7.5,132,4.4,76,2.53,40,,,,,,,,,,,1,0,0,0,0
810,NSW529203,6,fullLeaf,76,6208,6.9,126,4.2,68,2.27,100,,,,,,,,,,,1,0,0,0,0
811,NSW529205,1,fullLeaf,97,10689,11.88,216,7.2,68,2.27,2,,,,,,,,,,,1,0,0,0,0
811,NSW529205,2,fullLeaf,96,7844,8.72,166,5.53,75,2.5,40,,,,,,,,,,,1,0,0,0,0
811,NSW529205,3,fullLeaf,93,8548,9.5,184,6.13,71,2.37,53,,,,,,,,,,,1,0,0,0,0
811,NSW529205,4,fullLeaf,92,9594,10.66,210,7.0,70,2.33,62,,,,,,,,,,,1,0,0,0,0
811,NSW529205,5,fullLeaf,92,4338,4.82,128,4.27,52,1.73,30,,,,,,,,,,,1,0,0,0,0
811,NSW529205,6,fullLeaf,91,9976,11.08,202,6.73,76,2.53,142,,,,,,,,,,,1,0,0,0,0
811,NSW529205,7,fullLeaf,90,8157,9.06,188,6.27,66,2.2,149,,,,,,,,,,,1,0,0,0,0
811,NSW529205,8,fullLeaf,88,2898,3.22,98,3.27,43,1.43,129,,,,,,,,,,,1,0,0,0,0
811,NSW529205,9,fullLeaf,87,7894,8.77,176,5.87,71,2.37,13,,,,,,,,,,,1,0,0,0,0
811,NSW529205,10,fullLeaf,87,6423,7.14,162,5.4,54,1.8,136,,,,,,,,,,,1,0,0,0,0
811,NSW529205,11,fullLeaf,87,5148,5.72,158,5.27,48,1.6,25,,,,,,,,,,,1,0,0,0,0
811,NSW529205,12,fullLeaf,87,7416,8.24,184,6.13,64,2.13,0,,,,,,,,,,,1,0,0,0,0
811,NSW529205,13,fullLeaf,86,8115,9.02,192,6.4,67,2.23,32,,,,,,,,,,,1,0,0,0,0
811,NSW529205,14,fullLeaf,81,2278,2.53,104,3.47,37,1.23,12,,,,,,,,,,,1,0,0,0,0
811,NSW529205,15,fullLeaf,75,2370,2.63,106,3.53,38,1.27,84,,,,,,,,,,,1,0,0,0,0
811,NSW529205,16,fullLeaf,74,3409,3.79,126,4.2,43,1.43,50,,,,,,,,,,,1,0,0,0,0
812,NSW529206,1,fullLeaf,96,12744,14.16,204,6.8,87,2.9,150,,,,,,,,,,,1,0,0,0,0
812,NSW529206,2,fullLeaf,95,11541,12.82,206,6.87,82,2.73,102,,,,,,,,,,,1,0,0,0,0
812,NSW529206,3,fullLeaf,95,9418,10.46,182,6.07,78,2.6,108,,,,,,,,,,,1,0,0,0,0
812,NSW529206,4,fullLeaf,94,13009,14.45,238,7.93,83,2.77,118,,,,,,,,,,,1,0,0,0,0
812,NSW529206,5,fullLeaf,87,6931,7.7,178,5.93,68,2.27,124,,,,,,,,,,,1,0,0,0,0
812,NSW529206,6,fullLeaf,86,7016,7.8,168,5.6,50,1.67,149,,,,,,,,,,,1,0,0,0,0
812,NSW529206,7,fullLeaf,77,4805,5.34,148,4.93,51,1.7,0,,,,,,,,,,,1,0,0,0,0
812,NSW529206,8,fullLeaf,77,6211,6.9,174,5.8,63,2.1,155,,,,,,,,,,,1,0,0,0,0
812,NSW529206,9,fullLeaf,71,6432,7.15,150,5.0,62,2.07,0,,,,,,,,,,,1,0,0,0,0
813,NSW529207,1,fullLeaf,96,12914,14.35,204,6.8,84,2.8,46,,,,,,,,,,,1,0,0,0,0
813,NSW529207,2,fullLeaf,96,12528,13.92,214,7.13,87,2.9,48,,,,,,,,,,,1,0,0,0,0
813,NSW529207,3,fullLeaf,94,13649,15.17,234,7.8,95,3.17,105,,,,,,,,,,,1,0,0,0,0
813,NSW529207,4,fullLeaf,93,9696,10.77,156,5.2,86,2.87,96,,,,,,,,,,,1,0,0,0,0
813,NSW529207,5,fullLeaf,92,9178,10.2,184,6.13,74,2.47,70,,,,,,,,,,,1,0,0,0,0
813,NSW529207,6,fullLeaf,88,11725,13.03,212,7.07,78,2.6,151,,,,,,,,,,,1,0,0,0,0
813,NSW529207,7,fullLeaf,88,11245,12.49,188,6.27,79,2.63,71,,,,,,,,,,,1,0,0,0,0
813,NSW529207,8,fullLeaf,87,9365,10.41,188,6.27,81,2.7,104,,,,,,,,,,,1,0,0,0,0
813,NSW529207,9,fullLeaf,85,14319,15.91,234,7.8,90,3.0,67,,,,,,,,,,,1,0,0,0,0
813,NSW529207,10,fullLeaf,84,6037,6.71,134,4.47,62,2.07,8,,,,,,,,,,,1,0,0,0,0
813,NSW529207,11,fullLeaf,83,15843,17.6,208,6.93,110,3.67,81,,,,,,,,,,,1,0,0,0,0
813,NSW529207,12,fullLeaf,80,13539,15.04,250,8.33,103,3.43,117,,,,,,,,,,,1,0,0,0,0
814,NSW529208,1,fullLeaf,97,12384,13.76,278,9.27,82,2.73,151,,,,,,,,,,,1,0,0,0,0
814,NSW529208,2,fullLeaf,87,7556,8.4,228,7.6,64,2.13,16,,,,,,,,,,,1,0,0,0,0
815,NSW529232,1,fullLeaf,86,4660,5.18,162,5.4,50,1.67,90,,,,,,,,,,,1,0,0,0,0
